time,sat_id,az,el,pseudorange,carrier_phase,doppler,true_range,sat_x,sat_y,sat_z,sat_vx,sat_vy,sat_vz
12,1519,25.62965529372318,28.55761911080174,1017237.9368099434,1017237.9623310912,-2639.449583115664,1017230.5694718969,1463133.4247207025,6062104.844110776,3004767.252376094,-5062.156475950319,-1296.8973663372426,5090.779053929269
12,1540,-157.30765784408828,33.78014496990113,903742.4344284683,903742.3219223848,2488.7257434613634,903734.9036550366,2258122.2681962643,6345702.341448898,1593778.860549091,-4420.809000073768,117.05651940282476,5806.437664291286
12,1541,48.15894786452433,18.62499518158232,1337537.708754602,1337537.4786331558,-2848.4875254220956,1337527.7361475558,909769.189255092,6160467.536134574,3023188.395938133,-4934.321653255116,-1758.5304056305845,5077.656887412307
12,1562,154.88998216703772,34.19252828490057,896082.2927511502,896082.4564162984,1288.1116578252497,896075.982454527,1678788.330937234,6517773.707592196,1614803.8708757989,-4421.582459694748,-295.7470547176566,5799.44949676653
12,1563,58.86802831900213,10.426299539743846,1773316.7806092675,1773316.8654870507,-2744.9244979565183,1773301.857079237,350536.84364737564,6208457.338632592,3041561.8519535395,-4764.436379097302,-2207.522630735158,5064.454723785943
13,1,124.1071445784504,22.1069989522376,1203618.8860635771,1203618.6389423641,53.43672620600191,1203610.2648061435,1078495.9336325286,6636975.984875921,1641594.782137994,-4384.9036179701625,-717.4541064441563,5790.392613261138
13,23,110.54381822216666,12.251040885398064,1656359.1837326633,1656359.377188758,-575.60996216165,1656346.2997275265,478622.18229881866,6701817.781205421,1662561.3157902656,-4308.102738119683,-1124.7857702647966,5783.1963246609275
13,802,-151.4485886282846,10.178426579776824,1819786.8877990344,1819787.003377575,-1458.7033153536013,1819768.2611503466,2833669.1340600024,6290537.456498857,702704.203376818,-3469.2622748846024,2234.231608099549,-6002.7622635498
13,823,-90.88490752334128,16.39323634000122,1462882.9491407536,1462882.4156014423,1539.5909200383717,1462868.0712123858,3232684.456881973,5727260.183777692,2198964.640934553,-2855.8440651498136,3747.8306267997846,-5553.807216631417
13,824,-171.5359969419666,12.56653146848432,1668362.8027465486,1668362.668364953,-2219.238734026217,1668347.3046807845,2259715.79153788,6521071.555283329,680950.3235627861,-3660.0398214693664,1896.2638982486483,-6005.756390450639
13,845,-95.25623349150251,31.578777701998646,968400.8071302989,968400.6259127909,1258.9393025361135,968392.0543786376,2708172.556734506,6000489.409620087,2178825.900825921,-3182.382086847529,3459.685700768066,-5563.286332384331
13,846,166.90898340598997,11.878303543479769,1709982.3805482031,1709982.2486813185,-2787.290554901947,1709967.1534344775,1667230.4897529476,6699272.03065823,659185.7613077215,-3818.1791892278475,1542.226899867525,-6008.656292285648
13,867,-115.82750813778645,64.952285569023,608849.163981692,608849.2385812056,221.65820335507516,608844.2925182112,2160701.8860521344,6225679.716304863,2158652.9727551984,-3480.2917278729046,3143.2854539077994,-5572.678098243676
13,888,-33.80240083069994,12.360762480575703,1677229.2997802536,1677229.2412036993,2983.359910407766,1677212.7073033282,2614647.8725903993,5391445.882561117,3488488.189102517,-3159.822459503371,4578.630231883411,-4698.517117336312
13,889,110.06307166400234,54.88317181232111,667208.7122114104,667207.9258651563,-1485.2815428656982,667203.4360632242,1594671.825445226,6400915.617307327,2138446.1734108557,-3747.1460329287956,2801.4392801051827,-5581.982368560594
13,910,-15.76201824074495,16.902340270968285,1436822.3885874618,1436822.741670112,2669.9563280809352,1436810.2020005356,2120500.7139326488,5614842.414066597,3471438.148049013,-3554.867398213167,4262.590664310072,-4713.595028971356
13,911,97.99695232917341,27.003859174278503,1078171.9606530368,1078172.1967894044,-1993.1823299082455,1078165.2736360582,1014640.0090868126,6524684.4484881265,2118205.8200177737,-3980.7910151081533,2437.163251593286,-5591.198997714095
13,932,7.418689848886573,18.160035320131644,1380382.2694640732,1380381.753915537,1887.0056848110771,1380370.6556504916,1607395.6593494446,5792923.106142542,3454333.613647465,-3918.749036887956,3912.6515870997637,-4728.598825290563
13,933,94.4068887430635,13.974460027593189,1587008.8693318267,1587008.6373970788,-2097.7325441579433,1586997.0152982592,425285.9148680248,6595889.222803768,2097932.2303135926,-4179.36291498978,2053.6541002752833,-5600.3278427892965
13,954,28.83275781558819,15.012042443561711,1529610.4419363774,1529610.7362241955,862.7879074363984,1529598.6433069645,1079489.3995619235,5924092.19324664,3437174.854808826,-4248.5759148682855,3531.850725648437,-4743.528271463857
13,1453,-58.544649229193695,13.96271085045176,1560352.0401781893,1560351.7581147216,624.5570266891999,1560335.9790224135,3037871.634292889,5473673.526156535,2954348.4881745465,-5189.850449638169,118.62712500908731,5126.106149545205
13,1475,-43.22534228862031,23.270254788554826,1166251.9321063438,1166251.797877309,-251.77411034294087,1166241.3785716018,2528995.272885132,5717010.148813439,2972898.057696351,-5191.539887119456,-357.51849673217714,5113.202936982378
13,1496,-114.54548328859752,12.040165136340715,1668971.0417026626,1668971.081703586,2684.3270614777275,1668953.4132630199,3355725.9888297,5849818.605275741,1557472.9261783923,-4308.713136420354,924.9702222910975,5818.263300636736
13,1497,-12.271774396222703,31.659625403566807,947048.3312070797,947049.0191103375,-1609.551131334083,947041.4142591797,2000944.2703307015,5913213.510603131,2991400.7321364973,-5149.564271120965,-832.8653308726169,5100.219163334223
13,1518,-127.89579262680566,21.843044539875198,1212733.2992879667,1212732.801256881,2759.1596097365405,1212721.6736721578,2815677.107592872,6122685.275648834,1578541.0852415622,-4385.0344651239275,520.571395651328,5811.433022470029
13,1519,25.72832085828296,28.32306371257988,1023016.7561953914,1023017.0546944962,-2646.2328993972606,1023009.6136405006,1458070.2968776852,6060804.69028792,3009856.219929496,-5064.0936133801615,-1303.4111086008184,5087.155034496488
13,1540,-157.43568833604678,34.07142583204274,898311.3920962578,898310.9553122727,2478.9046100913415,898303.5858505807,2253700.1132216593,6345815.920272215,1599584.3355018357,-4423.494990553392,110.0993104410951,5804.51107483797
13,1541,48.08982798620745,18.476758724905572,1343770.0390830734,1343769.7906337653,-2851.7151598735004,1343759.9777962617,904834.1934609257,6158705.681065516,3028264.230269165,-4935.66411186158,-1765.1800773524928,5074.010758973008
13,1562,154.40109751045892,34.344973608388806,893289.3138389195,893288.7100726357,1267.0739270475005,893282.2732663729,1674365.7194509986,6517474.379683002,1620602.3449906406,-4423.634607197176,-302.9099857792173,5797.497568009325
13,1563,58.76782435430879,10.336112070148163,1779322.5308621137,1779322.49759968,-2747.932294312805,1779307.3978524948,345772.0348722109,6206246.450174542,3046624.4730945122,-4765.175345882852,-2214.2541014261687,5060.786545196097
14,1,123.73216046085268,22.109922097645374,1203522.28828285,1203522.0196006587,34.93035884278593,1203513.650991905,1074110.3297081166,6636254.875744379,1647384.1832249193,-4386.29814526697,-724.764847525312,5788.4083975629555
14,23,110.29045228665927,12.229876994279278,1657632.1053491172,1657632.090680955,-588.4403058213,1657619.0043239736,474313.7088214881,6700689.295847427,1668343.5079546585,-4308.838096488492,-1132.1850843151187,5781.1868425940465
14,802,-151.6521446054388,10.131222119492639,1822987.0748571185,1822986.9367333644,-1468.006105744527,1822968.1431489736,2830198.3447698806,6292768.194847886,696701.0207192135,-3472.3106797160794,2227.242421413934,-6003.601851220817
14,823,-91.13883580438184,16.463554408784482,1459528.2236492627,1459528.400584614,1528.0431527811832,1459514.1023980812,3229826.9593844134,5731004.813162393,2193409.5160571234,-2859.145869690609,3741.4248543203967,-5556.44142868833
14,824,-171.707244111959,12.484813062762033,1673222.0795092967,1673222.64772916,-2225.7836362940548,1673207.2137836579,2256054.541871835,6522964.2023220565,674944.1598292072,-3662.453666062078,1889.0280283044658,-6006.569875662428
14,845,-95.70111519490683,31.70755522255966,965668.90231353,965668.982395723,1239.4559882519002,965660.4389364532,2704988.812400524,6003945.755024805,2173261.3089020746,-3185.1011535856724,3453.0022498151766,-5565.896403852636
14,846,166.8174349603739,11.779647761062725,1716079.6826065942,1716080.2085635697,-2790.0188262504066,1716065.0274578722,1663411.4277262413,6700810.545898206,653176.7107297308,-3819.9387507828624,1534.8019403405453,-6009.443662063767
14,867,-117.42971669260652,65.05222641253484,608404.6572636717,608404.4715843629,185.11752178973964,608399.5348150873,2157220.53497988,6228819.548879063,2153079.001155571,-3482.4048399319936,3136.377367526775,-5575.263987656579
14,888,-33.78370302136176,12.470081709906784,1670706.6447745513,1670706.9351976274,2982.057582025146,1670690.502823399,2611486.826456997,5396021.535244875,3483787.5820930055,-3162.264948461865,4572.67216358453,-4702.6959644061635
14,889,110.64011463379832,54.436945826838816,670484.1336885281,670484.1688559402,-1511.2043642441854,670479.6699676216,1590923.9321896418,6403713.518607428,2132862.909651526,-3748.634803564751,2794.361528485162,-5584.544034864096
14,910,-15.636464855999316,17.02845536462731,1430988.7875376085,1430989.0506299082,2665.660715060904,1430976.5743673162,2116944.893868181,5619101.922859403,3466722.4733301983,-3556.767698913163,4256.424430739863,-4717.75346835214
14,911,98.29226121773004,26.842244991880467,1082544.2923971587,1082544.1139517345,-2005.4592128339457,1082537.1580674937,1010658.7896001501,6527118.016903588,2112613.351760281,-3981.642046241001,2429.972292213875,-5593.736400172147
14,932,7.661639532676422,18.255444680028187,1376266.8546660633,1376266.4748626533,1876.9050401126065,1376255.423684208,1603476.2374003546,5796832.596254815,3449602.945367472,-3920.0895348018207,3906.3265883989634,-4732.736791377848
14,933,94.59833240619726,13.890941506498137,1591603.570325879,1591603.9777903177,-2105.2492533345508,1591592.2969911282,421106.4464967448,6597939.25393755,2092330.6453621853,-4179.567915694295,2046.4074251905797,-5602.840941080111
14,954,29.10323371426134,15.048500062782614,1527738.2677318484,1527738.272489276,849.7945040709791,1527726.2092125062,1075240.4371063507,5927620.828308736,3432429.267350483,-4249.343500443741,3525.4178396672955,-4747.645698905835
14,1453,-58.27446891136361,13.987735027721499,1559000.1123782168,1559000.5747164737,611.2460810854683,1558984.823930195,3032679.973820137,5473789.258322712,2959472.813087504,-5193.465313979032,112.8349034315118,5122.542650719692
14,1475,-42.83696357431205,23.25284856395689,1166822.8433926653,1166822.7767662802,-270.45800559540925,1166812.3568314323,2523802.192541077,5716649.589899138,2978009.4682616377,-5194.615269883252,-363.6012288736149,5109.617170596868
14,1496,-114.42946333673478,12.137335427444107,1663105.6345431334,1663105.1928326976,2680.717582455956,1663087.612569681,3351415.331410489,5850740.386853008,1563290.2486478272,-4312.596330555754,918.5901733988079,5816.380469412678
14,1497,-11.865010860515355,31.491294228072523,950587.8870867619,950587.5478137782,-1626.8535366057336,950579.9240185678,1995793.4467757381,5912377.484362584,2996499.1478219726,-5152.077163565971,-839.1885372177255,5096.611187293969
14,1518,-127.7999924022762,22.016487919150393,1206703.8077869504,1206704.3277332117,2754.6071552984645,1206693.2647449365,2811290.4227254693,6123202.500434781,1584351.5647355523,-4388.329584634252,513.8758737115944,5809.524798109581
14,1519,25.825478215403766,28.09073395352119,1028810.4357341984,1028810.846495068,-2652.8988880319675,1028803.3620172906,1453005.2343692689,6059498.023684606,3014941.5604090737,-5066.025630973829,-1309.9229644722539,5083.524907024836
14,1540,-157.56619115736285,34.36572718278268,892901.2546106464,892901.2598254484,2468.9013340720317,892893.9421502801,2249275.274541935,6345922.541978358,1605387.8803664444,-4426.176686714999,103.14238829514096,5802.577488418271
14,1541,48.02148568573747,18.329580242986555,1350008.986061862,1350009.0980936396,-2854.89492341483,1349999.2246967326,899897.8577245956,6156937.177492132,3033336.415425469,-4937.001628312066,-1771.8273959369537,5070.3585387058965
14,1562,153.90737785635974,34.496012660636865,890541.4540143484,890541.1959174264,1245.8379685043683,890534.783566962,1669941.0579007755,6517167.889197536,1626398.8636824058,-4425.682492651727,-310.07222673231934,5795.538651017782
14,1563,58.66836647698971,10.24627498209377,1785334.7111766313,1785334.6829233633,-2750.906742861928,1785319.479148377,341006.48949206894,6204028.83164469,3051683.423018758,-4765.909590646432,-2220.9827692474723,5057.112291085391
15,1,123.35711674665252,22.11167027400622,1203466.0726576503,1203465.8778662684,16.42017287023528,1203457.50898939,1069723.3334014136,6635526.456411772,1653171.5966074767,-4387.688479405592,-732.0744880493592,5786.417204936316
15,23,110.03752254965941,12.208271262527091,1658932.848445889,1658932.8352361287,-601.2404445113322,1658919.7316916448,470004.502077303,6699553.411916064,1674123.687152807,-4309.569370070332,-1139.582905245116,5779.17039258775
15,802,-151.85492356815226,10.083839887977469,1826207.5132673592,1826207.1586807605,-1477.2579309357952,1826188.311579532,2826724.5086766877,6294991.942879891,690697.0020754234,-3475.355970254134,2220.2510193416356,-6004.434235751664
15,823,-91.3941220714833,16.53361558994909,1456200.2548407675,1456199.7246701268,1516.4143351397279,1456185.4733342028,3226966.16131135,5734743.034778153,2187851.7602967876,-2862.445212559728,3735.015092448002,-5559.068981913005
15,824,-171.8773878459765,12.403225364949114,1678096.8733340977,1678096.8680127566,-2232.268970196615,1678081.3692134605,2252390.8800129658,6524849.612536121,668937.1862137158,-3664.8642051495185,1881.7902532546632,-6007.376154111527
15,845,-96.14975178675046,31.83512779642541,962980.0494128597,962980.1181186088,1219.806728908169,962971.6086875946,2701802.3504472766,6007395.415091167,2167694.1102416543,-3187.817409467517,3446.3150672854035,-5568.499805006301
15,846,166.72660346330932,11.681431692602494,1722184.3343506393,1722184.1103567975,-2792.714944724492,1722168.8320750708,1659590.6079190623,6702341.635375039,647166.8763870177,-3821.6948461125667,1527.3754023094202,-6010.223821571517
15,867,-119.04508907974821,65.1346995577005,608039.8451742318,608039.6906549829,148.50362469042685,608034.7621906558,2153737.072360953,6231952.47164309,2147502.447007116,-3484.5148183331266,3129.465837682513,-5577.843195377498
15,888,-33.76486207510272,12.580020462568598,1664187.2821514485,1664187.4917704335,2980.736485679124,1664171.1666010243,2608323.33931483,5400591.22728804,3479082.799049103,-3164.704551516192,4566.708992349447,-4706.869185280829
15,889,111.19924402402832,53.9921086342944,673816.886271349,673816.6912459284,-1536.7453301984274,673812.1708809661,1587174.5518293502,6406504.340601491,2127277.087572116,-3750.120146686431,2787.2806492154273,-5587.099008203526
15,910,-15.509733867668386,17.155257925812368,1425164.454851761,1425164.793202037,2661.309094949887,1425152.400903178,2113387.175123582,5623355.263028795,3462002.642993756,-3558.6646730183293,4250.253390676786,-4721.90626339167
15,911,98.58436812537954,26.681005685966124,1086942.5087047743,1086942.7104765007,-2017.5858997647604,1086935.7234638429,1006676.7209738776,6529544.39295659,2107018.34945214,-3982.4893872516045,2422.778545922069,-5596.267098499501
15,932,7.906296308801042,18.350844654969084,1372173.5889186342,1372173.375987748,1866.7112120787942,1372162.3802693689,1599555.4768626662,5800735.759118526,3444868.141952176,-3921.426295136084,3899.997117621944,-4736.869095065006
15,933,94.78854371991197,13.807514973630234,1596215.4687328134,1596215.6738919953,-2112.699005125038,1596203.9419859485,416926.7750355766,6599982.037184702,2086726.5506698298,-4179.768997122932,2039.158325593049,-5605.347324179262
15,954,29.37445518368968,15.084478711707321,1525893.983459558,1525894.2764630434,836.7522829047189,1525882.2408586827,1070990.7091646043,5931143.028423335,3427679.5653044716,-4250.106970581639,3518.980850891552,-4751.75744597631
15,1453,-58.003770942879015,14.012257188833255,1557678.4245537166,1557678.5329454304,597.9006249120356,1557662.8132661576,3027484.7010987243,5473899.198524728,2964593.571425417,-5197.074786839319,107.04311360005602,5118.973000188474
15,1475,-42.449081818784435,23.234199708072186,1167434.0845724517,1167434.5768720435,-289.1127255228838,1167424.1590946002,2518606.039529059,5716282.948694298,2983117.289992292,-5197.6853059000205,-369.6830358157432,5106.025268454061
15,1496,-114.31254517934761,12.234906039726775,1657246.962485083,1657247.2282227192,2677.066962871923,1657229.7494625023,3347100.7928788536,5851655.788148447,1569105.6847799656,-4316.475274628704,912.2096145176895,5814.49062643365
15,1497,-11.462712893704913,31.322602360505638,954163.6971784993,954163.7029964511,-1643.9605301660297,954156.0546281795,1990640.112913829,5911535.135634403,3001593.9524711813,-5154.584799137772,-845.5103298262773,5092.997091541534
15,1518,-127.70300550733282,22.191302379176843,1200685.4023791424,1200685.8821594168,2749.983103314273,1200674.888577397,2806900.4448843407,6123713.02964169,1590160.1325033752,-4391.620411504434,507.18024237836755,5807.609570530998
15,1519,25.921162086786783,27.860600279590685,1034619.2471057652,1034619.0946404292,-2659.449864634694,1034611.5605356694,1447938.2424488286,6058184.846159006,3020023.267709022,-5067.952526238836,-1316.4329267795588,5079.88867598253
15,1540,-157.69923701347128,34.66308594257025,887513.8696251533,887513.6464099648,2458.712231356199,887506.3747864038,2244847.756222169,6346022.206939886,1611189.4881471493,-4428.854085323818,96.18576057381603,5800.63690743058
15,1541,47.95390836093652,18.18344701699314,1356255.7570281723,1356255.3074406604,-2858.027627813688,1356245.3731234993,894960.1868996028,6155162.027784279,3038404.9453174653,-4938.33420070496,-1778.4723542132438,5066.700231105773
15,1562,153.40882499011346,34.64558021616859,887840.5173930537,887840.3279321238,1224.404690772473,887833.9458274571,1665514.3505973013,6516854.236817731,1632193.4199640744,-4427.726113528423,-317.23376952655093,5793.5727482215325
15,1563,58.569646974818326,10.156785949423142,1791353.2975789616,1791353.3385432132,-2753.848244446355,1791338.0284486494,336240.2122747077,6201804.485847138,3056738.695653016,-4766.639112185681,-2227.708626799451,5053.431965975124
16,1,122.98204499053992,22.112242967318352,1203450.3824890493,1203450.2020222864,-2.09194379208453,1203441.8451524326,1065334.9488099203,6634790.727998325,1658957.015309972,-4389.074618577223,-739.3830198783363,5784.419037850572
16,23,109.78503728592628,12.186226434596376,1660261.3878306388,1660261.5416276148,-614.0098106703223,1660248.4152407895,465694.56605409266,6698410.130915453,1679901.8464180208,-4310.29655778826,-1146.979224797679,5777.146977142519
16,802,-152.05692532767645,10.03628313964539,1829447.4929683246,1829447.5472949392,-1486.4588296301672,1829428.6549984138,2823247.628804775,6297208.698424559,684692.1546490947,-3478.398143212543,2213.257409715759,-6005.259416129883
16,823,-91.65076735872678,16.603411982754206,1452896.811761724,1452896.5694106333,1504.7043518833264,1452882.3614215893,3224102.065167892,5738474.844615747,2182291.380313969,-2865.742090365018,3728.6013484609243,-5561.689873122947
16,824,-172.0464361496025,12.32177026495385,1682985.282955885,1682985.2109685852,-2238.6952465695545,1682969.6412787407,2248724.809315573,6526727.7840081295,662929.4099235656,-3667.271436111416,1874.5505812766378,-6008.1752248171715
16,845,-96.60213562450576,31.961448828852813,960334.6556627227,960334.4076974274,1199.9923305920895,960325.9256702745,2698613.1737307627,6010838.386071778,2162124.3115165518,-3190.530851758496,3439.62416074106,-5571.096532691856
16,846,166.63648079441242,11.583651847886008,1728294.5247311648,1728293.8640138218,-2795.3793221275614,1728278.4974196528,1655768.0338473755,6703865.29750241,641156.2654903277,-3823.447473332614,1519.9472941554761,-6010.996769859845
16,867,-120.67118937639523,65.19944770842508,607754.9542879467,607755.0380211592,111.83085098290088,607750.1191056673,2150251.501375396,6235078.481141716,2141923.316993088,-3486.6216610226647,3122.550872161748,-5580.415718282038
16,888,-33.7458760493703,12.69058574280102,1657671.0232893012,1657670.9605451745,2979.396346945066,1657654.7399270767,2605157.413972302,5405154.953628948,3474373.8455995177,-3167.141266558444,4560.7407247682795,-4711.036774935262
16,889,111.74118322762622,53.5488443253485,677204.9867010392,677204.6464576551,-1561.9055978215697,677200.1049518059,1583423.687932397,6409288.080131211,2121688.7138671386,-3751.602060898919,2780.1966503003505,-5589.647285483622
16,910,-15.381809216565808,17.28275324955141,1419349.978820837,1419350.1298506835,2656.900651252073,1419337.804978901,2109827.561067123,5627602.429756289,3457278.662686529,-3560.5583189221693,4244.07755096784,-4726.053409089036
16,911,98.87331093619247,26.52015704506122,1091367.4103867942,1091367.6616196695,-2029.5639026316092,1091360.6431254104,1002693.8068034148,6531963.573878881,2101420.8197990144,-3983.3330375505875,2415.5820206809526,-5598.791089630081
16,932,8.152670183020836,18.44622738699219,1368102.42933519,1368102.6620997763,1856.4236001902375,1368091.7298362132,1595633.3813900314,5804632.590288351,3440129.2090664674,-3922.759316986612,3893.6631816636154,-4740.995731375345
16,933,94.97753095150428,13.724183491446604,1600843.705030278,1600843.5897769493,-2120.0823279300253,1600831.8044044168,412746.9044517588,6602017.570121676,2081119.9529532366,-4179.966159352365,2031.906809569064,-5607.846989049915
16,954,29.646414023308385,15.119973276912356,1524078.7490161236,1524078.8457227356,823.6617553772747,1524066.844478328,1066740.219765983,5934658.789506742,3422925.7543536387,-4250.866324997563,3512.5397662866912,-4755.863507722892
16,1453,-57.73256510937103,14.03627381896949,1556385.203642292,1556385.7214320204,584.5213074163344,1556370.0218939441,3022285.82164178,5474003.347131301,2969710.757038777,-5200.678863891576,101.25176180698239,5115.397202346894
16,1475,-42.061730178391095,23.214314055760372,1168087.1222536177,1168087.1412951,-307.7363566571445,1168076.7194148467,2513406.81911452,5715910.226164033,2988221.516754767,-5200.749991416648,-375.7639111077025,5102.427234976103
16,1496,-114.19471898106323,12.332879431789534,1651397.112738878,1651397.2964720922,2673.374685875811,1651379.9145051423,3342782.377529714,5852564.808631227,1574919.227564224,-4320.349964063035,905.8285527672886,5812.593774044014
16,1497,-11.064844600690467,31.153592990584762,957776.834504554,957777.0542316149,-1660.8729980814524,957769.3797746296,1985484.2741754586,5910686.465777874,3006685.1399666346,-5157.08717471801,-851.830701727845,5089.376880525789
16,1518,-127.60480989520183,22.367504594875903,1194677.2262253324,1194677.6295880708,2745.286146136324,1194666.7031867416,2802507.1784086493,6124216.863143503,1595966.781543,-4394.906941814012,500.4845091420899,5805.687342109961
16,1519,26.01540616606105,27.63263346805339,1040441.4253676075,1040441.5359408401,-2665.8880965975395,1040433.9602237764,1442869.3261517962,6056865.159629281,3025101.335728007,-5069.8742966404025,-1322.9409885379632,5076.246345845084
16,1540,-157.8348992493475,34.96353907116415,882148.6244069523,882148.5132049947,2448.333551825918,882141.2942028745,2240417.5626077065,6346114.91543868,1616989.1518505851,-4431.527183144385,89.22943507804302,5798.689334281851
16,1541,47.88708367320604,18.038346501752788,1362508.1505703463,1362508.3164049652,-2861.114068675573,1362498.3210155636,890021.1859757407,6153380.234299331,3043469.8138600704,-4939.661827182231,-1785.1149449063194,5063.035840674708
16,1562,152.90544365175856,34.79361022393008,885186.6136520896,885186.5426580977,1202.7751205790823,885180.1904027605,1661085.6018538356,6516533.42323367,1637986.0068510599,-4429.765467301607,-324.3946061128431,5791.599862058752
16,1563,58.471658234500026,10.06764265127046,1797378.1095758989,1797378.3812592472,-2756.7571943611156,1797362.974216064,331473.20785371354,6199573.415600732,3061790.284928551,-4767.363909254347,-2234.4316667904113,5049.745574393843
17,1,122.60697676709248,22.111640013376093,1203475.0452325281,1203475.0108532782,-20.604102092143865,1203466.6616035982,1060945.1801777843,6634047.691609046,1664740.432359184,-4390.456560992926,-746.6904347803356,5782.413898783605
17,23,109.53300467629323,12.163745299961773,1661618.3927448168,1661618.122334932,-626.7478440629619,1661604.9870278703,461383.904886998,6697259.45434771,1685677.978786115,-4311.019658593912,-1154.3740346238253,5775.116598767352
17,823,-91.90877249788761,16.67293559959136,1449619.2652657204,1449619.10459196,1492.9131007391147,1449604.9441728732,3221234.673337282,5742200.23874361,2176728.3827722715,-2869.0364997975653,3722.18362957935,-5564.304099143608
17,824,-172.2143970032256,12.240449588859292,1687887.341397022,1687887.5385679575,-2245.0629739764163,1687871.901384634,2245056.33299411,6528598.714877953,656920.8381669868,-3669.675356371231,1867.3090204697,-6008.967086807277
17,845,-97.0582570796291,32.08647128516922,957732.577322875,957732.2115695984,1180.0136848960622,957723.7498450556,2695421.284847231,6014274.664344544,2156551.9194018086,-3193.2414778762995,3432.929537609324,-5573.68658376379
17,846,166.54705893793584,11.486304759132716,1734409.0044645746,1734409.4096757823,-2798.0123642886083,1734393.9545787107,1651943.708736333,6705381.530774582,635144.8852513514,-3825.1966306278355,1512.5176240947608,-6011.762505988385
17,867,-122.30548028337121,65.24626660129599,607550.4448796186,607550.6282371632,75.11365516239844,607545.7184869952,2146763.8250692054,6238197.573974435,2136341.6177998628,-3488.7253660177444,3115.6324786790747,-5582.981553253781
17,888,-33.72674297316134,12.80178465326878,1651157.1705869327,1651157.3841333261,2978.0368863625927,1651141.2648169112,2601989.0534365303,5409712.709117732,3469660.727377979,-3169.5750913170405,4554.7673675521955,-4715.19872835103
17,889,112.26662389680577,53.10732381685992,680647.0330991829,680647.2037758307,-1586.686605585294,680642.6413619953,1579671.3436951705,6412064.73413848,2116097.7952341978,-3753.080544972234,2773.1095395296493,-5592.188863617114
17,910,-15.252674574993861,17.410946635476645,1413544.9167845286,1413545.1621217723,2652.4345544932407,1413532.9117645377,2106266.055068771,5631843.418230325,3452550.538060357,-3562.448635021254,4237.896918465709,-4730.194900449964
17,911,99.1591273393943,26.359714193261876,1095818.210578814,1095818.6473221374,-2041.394738645693,1095811.5935483638,998710.0508272968,6534375.556888198,2095820.7695096314,-3984.1729964987967,2408.3827245439015,-5601.30837050582
17,932,8.400771051301174,18.541584835532387,1364054.2305394493,1364054.570665033,1846.041610751802,1364043.6780918362,1591709.9548481456,5808523.085267785,3435386.152380208,-3924.088599310849,3887.3247875668894,-4745.116695338831
17,933,95.1653023609268,13.640950036952654,1605488.0683324602,1605487.5865014673,-2127.399749261931,1605475.7395227074,408566.8387124987,6604045.850333101,2075510.8589321494,-4180.1594024629785,2024.652885208053,-5610.339932663259
17,954,29.919101855103204,15.154978678518685,1522292.2625392235,1522292.0991951916,810.5234453140303,1522280.1251103224,1062488.9730695325,5938168.10745885,3418167.8401857824,-4251.621563334016,3506.0945929159398,-4759.963879199872
17,1453,-57.460861316499475,14.059781462788099,1555122.4674255962,1555122.1929643312,571.1087866876715,1555106.5230672087,3017083.340767617,5474101.704627533,2974824.363782475,-5204.277540818128,95.46085415412668,5111.815261597649
17,1475,-41.67494153285421,23.193197800937895,1168780.2775503474,1168780.3843498041,-326.32700127408214,1168769.9677607326,2508204.5366914254,5715531.423224928,2993322.1424199417,-5203.80932269368,-381.8438481871616,5098.823074592473
17,1496,-114.0759747778641,12.431258058623953,1645554.8780396078,1645555.4843031778,2669.640227447254,1645538.1993993283,3338460.089662583,5853467.447777733,1580730.8699923675,-4324.220394287045,899.4469952670648,5810.689914596718
17,1497,-10.671369173651838,30.98430812290116,961426.8540750963,961427.1755768274,-1677.591885994162,961419.4750810539,1980325.9356071544,5909831.476289382,3011772.704195297,-5159.584287138363,-858.1496462920363,5085.750558702912
17,1518,-127.50538298756098,22.545111435287783,1188679.9938367407,1188679.730099639,2740.5149492299265,1188668.8693824667,2798110.6275077933,6124714.000882826,1601771.5048547755,-4398.189171657765,493.7886813966895,5803.758115230719
17,1519,26.10824313649809,27.40680463577185,1046278.1198621058,1046277.9401115668,-2672.2158036161545,1046270.3169647738,1437798.4906483719,6055538.965988972,3030175.7583691743,-5071.79093967766,-1329.4471426550585,5072.597921095295
17,1540,-157.9732539827322,35.267123535511054,876806.4175406551,876806.2781567867,2437.761478998087,876799.1191565342,2235984.698185651,6346200.667715705,1622786.8644857977,-4434.195976943854,82.27341970459818,5796.734771387591
17,1541,47.82099954441915,17.894266321551576,1368768.1448429467,1368768.033786361,-2864.1550257823346,1368757.9680343133,885080.8599446202,6151591.7994020535,3048531.0149727073,-4940.984505891039,-1791.7551607445355,5059.365371922037
17,1562,152.39724163686708,34.94003585434937,882580.4755119346,882580.278423662,1180.9504047672224,882573.9453205698,1656654.8158439193,6516205.449179737,1643776.6173612184,-4431.800551442716,-331.5547285402176,5789.619994976158
18,1,122.231943650265,22.109861594984615,1203540.4891689988,1203540.3027672379,-39.11441300182795,1203531.9563341376,1056554.0317509235,6633297.348357277,1670521.840784374,-4391.8343048679635,-753.9967245252241,5780.401790221824
18,23,109.28143280429768,12.140830690026371,1663002.573584668,1663002.5316694626,-639.4539919685776,1662989.377892293,457072.52271218144,6696101.383723394,1691452.077295418,-4311.738671442969,-1161.767326376748,5773.07925997976
